date,usd_idr,target,target_ret,ret_1,ret_lag1,ret_lag2,ret_lag3,ret_lag4,ret_5,ret_20,vol_5,vol_20,z_20,gap_days,jumlah_berita
2021-10-13,14221,0,-0.004651826826696848,0.0002813137369983565,0.0004924895445519439,-0.0010550379033844592,-0.0009134666692869331,-0.0004915212681915193,-0.0016862225593126112,-0.0021775023530299364,0.0006968022597499681,0.001139402491994903,-1.0710117041438678,1.0,12
2021-10-14,14155,0,-0.005028517271057353,-0.004651826826696848,0.0002813137369983565,0.0004924895445519439,-0.0010550379033844592,-0.0009134666692869331,-0.00584652811781794,-0.00584652811781794,0.0020659334647249845,0.0015194891611822734,-2.5003645643474797,1.0,8
2021-10-15,14084,1,0.000851667901018871,-0.005028517271057353,-0.004651826826696848,0.0002813137369983565,0.0004924895445519439,-0.0010550379033844592,-0.00996157871958836,-0.010523810795682209,0.0026699090340909686,0.001852484590210505,-2.985531322650349,1.0,9
2021-10-18,14096,0,-0.001135718463928015,0.000851667901018871,-0.005028517271057353,-0.004651826826696848,0.0002813137369983565,0.0004924895445519439,-0.00805487291518503,-0.010936010497250237,0.002957883737517634,0.0018337188885532865,-2.2272546055772957,3.0,15
2021-10-19,14080,1,0.0037571376561178482,-0.001135718463928015,0.000851667901018871,-0.005028517271057353,-0.004651826826696848,0.0002813137369983565,-0.009683080923664988,-0.011580414685635532,0.0027507907771042173,0.0018383481867626091,-2.0589519971289127,1.0,10
2021-10-21,14133,1,0.002049832843567856,0.0037571376561178482,-0.001135718463928015,0.000851667901018871,-0.005028517271057353,-0.004651826826696848,-0.006207257004545497,-0.008174240427637258,0.0037199041948938133,0.0020719715376781188,-1.1872558434852563,2.0,23
2021-10-22,14162,1,0.001481743082887732,0.002049832843567856,0.0037571376561178482,-0.001135718463928015,0.000851667901018871,-0.005028517271057353,0.0004944026657192069,-0.0066155494988713315,0.003375284871039374,0.0021359268280630563,-0.7253802820038127,1.0,8
2021-10-25,14183,0,-0.0012699310299897348,0.001481743082887732,0.002049832843567856,0.0037571376561178482,-0.001135718463928015,0.000851667901018871,0.007004663019664292,-0.004712842402190276,0.0017829466099967934,0.0021737375928393113,-0.39941787701536213,3.0,17
2021-10-26,14165,1,0.001340435489426639,-0.0012699310299897348,0.001481743082887732,0.002049832843567856,0.0037571376561178482,-0.001135718463928015,0.004883064088655686,-0.006544019412956459,0.00215911896897368,0.0021769683140776507,-0.5792020643255236,1.0,7
2021-10-27,14184,1,0.0010569708203131967,0.001340435489426639,-0.0012699310299897348,0.001481743082887732,0.002049832843567856,0.0037571376561178482,0.00735921804201034,-0.005974783176531773,0.0018090974753692064,0.0021957249922049667,-0.27129215241509025,1.0,9
2021-10-28,14199,0,-0.0019739167494865484,0.0010569708203131967,0.001340435489426639,-0.0012699310299897348,0.001481743082887732,0.002049832843567856,0.004659051206205689,-0.007577388391977635,0.0012828391422041725,0.0021096377859427446,0.0079683744849532,1.0,10
2021-10-29,14171,1,0.004506097887267302,-0.0019739167494865484,0.0010569708203131967,0.001340435489426639,-0.0012699310299897348,0.001481743082887732,0.0006353016131512845,-0.010529368653832805,0.001623104102244633,0.0021129682265162266,-0.31726052670780114,1.0,6
2021-11-01,14235,1,0.0018248180246285273,0.004506097887267302,-0.0019739167494865484,0.0010569708203131967,0.001340435489426639,-0.0012699310299897348,0.0036596564175308544,-0.005604217820078361,0.00255192711112123,0.0023944056502432846,0.8455205260153428,3.0,9
2021-11-02,14261,1,0.002800926136169224,0.0018248180246285273,0.004506097887267302,-0.0019739167494865484,0.0010569708203131967,0.001340435489426639,0.0067544054721491165,-0.0010512668732847175,0.0023087216314670728,0.002365683903443605,1.343411166313391,1.0,12
2021-11-03,14301,1,0.0018164040204364795,0.002800926136169224,0.0018248180246285273,0.004506097887267302,-0.0019739167494865484,0.0010569708203131967,0.008214896118891701,0.0028710499046482596,0.00239774358580002,0.0024340082629953808,1.9050817255661814,1.0,5
2021-11-04,14327,1,0.003275150135015892,0.0018164040204364795,0.002800926136169224,0.0018248180246285273,0.004506097887267302,-0.0019739167494865484,0.008974329319014984,0.005739900961362565,0.002375290496289601,0.0024443278086751477,2.0465592074539107,1.0,8
2021-11-05,14374,0,-0.007401751549606317,0.003275150135015892,0.0018164040204364795,0.002800926136169224,0.0018248180246285273,0.004506097887267302,0.014223396203517424,0.009506572364569976,0.0011230536800199578,0.002524966104879041,2.274988220587996,1.0,6
2021-11-08,14268,0,-0.002456055408156743,-0.007401751549606317,0.003275150135015892,0.0018164040204364795,0.002800926136169224,0.0018248180246285273,0.0023155467666438057,0.0030182874842505925,0.004441696034512999,0.0030706451436862503,0.8528507504094751,3.0,12
2021-11-09,14233,1,0.001404198784406674,-0.002456055408156743,-0.007401751549606317,0.003275150135015892,0.0018164040204364795,0.002800926136169224,-0.001965326666141465,0.0016172699794783085,0.004525393672978474,0.0031152612327594643,0.38911514819042586,1.0,10
2021-11-10,14253,1,0.002452613261249681,0.001404198784406674,-0.002456055408156743,-0.007401751549606317,0.003275150135015892,0.0018164040204364795,-0.003362054017904015,0.0025289792193330385,0.004317266465156401,0.0031282449931628277,0.6149743278952813,1.0,8
2021-11-11,14288,0,-0.0031544661816944597,0.002452613261249681,0.001404198784406674,-0.002456055408156743,-0.007401751549606317,0.003275150135015892,-0.0027258447770908134,0.004700278743584363,0.004417176209484925,0.0031712835536848887,0.9876696429490737,1.0,18
2021-11-12,14243,0,-0.0026011473768310367,-0.0031544661816944597,0.002452613261249681,0.001404198784406674,-0.002456055408156743,-0.007401751549606317,-0.009155461093801165,0.006197639388586751,0.003936730354267839,0.0030657617458091785,0.3837254880161218,1.0,7
2021-11-15,14206,1,0.0003519020341062884,-0.0026011473768310367,-0.0031544661816944597,0.002452613261249681,0.001404198784406674,-0.002456055408156743,-0.004354856921025885,0.008625009282813068,0.0025953305671075205,0.002886082627597323,-0.16130556475375327,3.0,13
2021-11-16,14211,1,0.0033719736902568798,0.0003519020341062884,-0.0026011473768310367,-0.0031544661816944597,0.002452613261249681,0.001404198784406674,-0.0015468994787628532,0.008125243415900485,0.0024672335745204985,0.0028844140405497798,-0.18527828864793097,1.0,8
2021-11-17,14259,0,-0.00196560259845846,0.0033719736902568798,0.0003519020341062884,-0.0026011473768310367,-0.0031544661816944597,0.002452613261249681,0.0004208754270873527,0.01263293557008538,0.0029236343290959953,0.0029332828644985567,0.43062367520042866,1.0,6
2021-11-18,14231,1,0.0004215259300845986,-0.00196560259845846,0.0033719736902568798,0.0003519020341062884,-0.0026011473768310367,-0.0031544661816944597,-0.003997340432620788,0.006910195315509071,0.0026869366221152027,0.00289116933363317,-0.11933063949926728,1.0,6
2021-11-19,14237,1,0.0012635127330273832,0.0004215259300845986,-0.00196560259845846,0.0033719736902568798,0.0003519020341062884,-0.0026011473768310367,-0.00042134832084173013,0.005281888402025814,0.0023593314778074764,0.0028634432192967316,-0.0835608923830354,1.0,9
2021-11-22,14255,1,0.0011918534730188668,0.0012635127330273832,0.0004215259300845986,-0.00196560259845846,0.0033719736902568798,0.0003519020341062884,0.0034433117890166898,0.005063658052165465,0.001920970100329463,0.002858971307513638,0.19320350010010567,3.0,20
